Ts (degC),I (a.u.),P (W),q (slm)
5.467000000000000171e+01,2.152805409783786628e+06,3.500000000000000000e+00,2.500000000000000000e+00
5.470000000000000284e+01,2.143514468486872967e+06,3.500000000000000000e+00,2.500000000000000000e+00
5.475000000000000000e+01,2.149923963947408833e+06,3.500000000000000000e+00,2.500000000000000000e+00
5.485999999999999943e+01,2.135960697434260044e+06,3.500000000000000000e+00,2.500000000000000000e+00
5.475999999999999801e+01,2.111872766165426467e+06,3.500000000000000000e+00,2.500000000000000000e+00
5.472999999999999687e+01,2.143090461964306887e+06,3.500000000000000000e+00,2.500000000000000000e+00
5.464000000000000057e+01,2.163209214219955262e+06,3.500000000000000000e+00,2.500000000000000000e+00
5.471999999999999886e+01,2.136224438853425439e+06,3.500000000000000000e+00,2.500000000000000000e+00
5.471000000000000085e+01,2.119242004454876296e+06,3.500000000000000000e+00,2.500000000000000000e+00
5.481000000000000227e+01,2.161462558646618389e+06,3.500000000000000000e+00,2.500000000000000000e+00
5.485999999999999943e+01,2.141631692283793353e+06,3.500000000000000000e+00,2.500000000000000000e+00
5.504999999999999716e+01,2.131507520272592083e+06,3.500000000000000000e+00,2.500000000000000000e+00
5.518999999999999773e+01,2.146072304464297369e+06,3.500000000000000000e+00,2.500000000000000000e+00
5.520000000000000284e+01,2.135040004595867358e+06,3.500000000000000000e+00,2.500000000000000000e+00
5.514000000000000057e+01,2.105015242894750554e+06,3.500000000000000000e+00,2.500000000000000000e+00
5.514999999999999858e+01,2.115073756719968282e+06,3.500000000000000000e+00,2.500000000000000000e+00
5.511999999999999744e+01,2.165264204577106051e+06,3.500000000000000000e+00,2.500000000000000000e+00
5.509000000000000341e+01,2.139069914351470768e+06,3.500000000000000000e+00,2.500000000000000000e+00
5.490999999999999659e+01,2.139279823449203745e+06,3.500000000000000000e+00,2.500000000000000000e+00
5.482999999999999829e+01,2.130533857415442355e+06,3.500000000000000000e+00,2.500000000000000000e+00
5.471000000000000085e+01,2.124056240046964027e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.475000000000000000e+01,2.113989226381588262e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.481000000000000227e+01,2.091232320817672648e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.478999999999999915e+01,2.102530333082708996e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.475000000000000000e+01,2.151254373721771874e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.475999999999999801e+01,2.189470271306349430e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.467999999999999972e+01,2.121804767875977326e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.464999999999999858e+01,2.089304581691731233e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.460999999999999943e+01,2.140296970996287186e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.457999999999999829e+01,2.145084475206791423e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.453000000000000114e+01,2.126774710686043836e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.472999999999999687e+01,2.135528191071440466e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.470000000000000284e+01,2.139636447180455085e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.467999999999999972e+01,2.168119534962363075e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.478000000000000114e+01,2.098764164746260270e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.482000000000000028e+01,2.123793237744314130e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.474000000000000199e+01,2.125883582509436645e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.470000000000000284e+01,2.170812013336464297e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.488000000000000256e+01,2.113611784201147500e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.495000000000000284e+01,2.137313034332663286e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.507000000000000028e+01,2.170167257340254728e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.500999999999999801e+01,2.118523583176651038e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.485000000000000142e+01,2.116437057180473581e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.481000000000000227e+01,2.159662933054547757e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.496000000000000085e+01,2.160140402340258472e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.500999999999999801e+01,2.138098222471758723e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.496999999999999886e+01,2.122810089558298700e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.492000000000000171e+01,2.193850891860906035e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.481000000000000227e+01,2.138535533092055935e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.471999999999999886e+01,2.138197880018835887e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.482999999999999829e+01,2.121823245789445471e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.485000000000000142e+01,2.122819698073302861e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.484000000000000341e+01,2.104499585921097547e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.490999999999999659e+01,2.137529102734918706e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.496000000000000085e+01,2.103549451607142575e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.520000000000000284e+01,2.116130077443615533e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.502000000000000313e+01,2.104752733336491976e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.503999999999999915e+01,2.113802722640954424e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.506000000000000227e+01,2.135029780150325969e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.509000000000000341e+01,2.158190982462360989e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.514999999999999858e+01,2.181683432171068154e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.531000000000000227e+01,2.166860326748073101e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.539000000000000057e+01,2.189837981785740238e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.542999999999999972e+01,2.196686758844025899e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.549000000000000199e+01,2.201494342387184966e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.568999999999999773e+01,2.118054490545148961e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.585999999999999943e+01,2.151137716494315304e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.584000000000000341e+01,2.157228529539462645e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.585000000000000142e+01,2.118608458392878529e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.593999999999999773e+01,2.166860449934250675e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.585000000000000142e+01,2.171839138956791721e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.589999999999999858e+01,2.141478325601466000e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.592000000000000171e+01,2.137910610056341160e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.592999999999999972e+01,2.121710900075170211e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.610000000000000142e+01,2.162642311832669657e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.610000000000000142e+01,2.157227420864619780e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.600999999999999801e+01,2.133411114924853668e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.600999999999999801e+01,2.112737778890942689e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.592999999999999972e+01,2.138258980319506023e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.602000000000000313e+01,2.144758401625981089e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.585000000000000142e+01,2.133627922443628311e+06,2.500000000000000000e+00,5.500000000000000000e+00
5.563000000000000256e+01,2.239097142800736707e+06,2.500000000000000000e+00,5.500000000000000000e+00
5.389999999999999858e+01,2.238846951851474121e+06,2.500000000000000000e+00,5.500000000000000000e+00
5.224000000000000199e+01,2.224623885874048807e+06,2.500000000000000000e+00,5.500000000000000000e+00
5.170000000000000284e+01,2.180821868656006642e+06,2.500000000000000000e+00,5.500000000000000000e+00
5.139000000000000057e+01,2.237299365000029560e+06,2.500000000000000000e+00,5.500000000000000000e+00
5.078000000000000114e+01,2.210349574483116157e+06,2.500000000000000000e+00,5.500000000000000000e+00
5.045000000000000284e+01,2.205793167377772275e+06,2.500000000000000000e+00,5.500000000000000000e+00
5.050999999999999801e+01,2.187344079389138147e+06,2.500000000000000000e+00,5.500000000000000000e+00
5.189999999999999858e+01,2.187188125798869878e+06,2.500000000000000000e+00,5.500000000000000000e+00
5.185999999999999943e+01,2.210647315263179131e+06,2.500000000000000000e+00,5.500000000000000000e+00
5.175999999999999801e+01,2.176116775939827785e+06,2.500000000000000000e+00,5.500000000000000000e+00
5.185999999999999943e+01,2.226356128674851730e+06,2.500000000000000000e+00,5.500000000000000000e+00
5.146000000000000085e+01,2.251787897001865320e+06,2.500000000000000000e+00,5.500000000000000000e+00
5.142000000000000171e+01,2.234687943073307164e+06,2.500000000000000000e+00,5.500000000000000000e+00
5.178000000000000114e+01,2.243057082857161760e+06,2.500000000000000000e+00,5.500000000000000000e+00
5.107000000000000028e+01,2.242655373016889207e+06,2.500000000000000000e+00,5.500000000000000000e+00
5.072999999999999687e+01,2.232728175563927740e+06,2.500000000000000000e+00,5.500000000000000000e+00
5.088000000000000256e+01,2.219592226832659915e+06,2.500000000000000000e+00,5.500000000000000000e+00
5.067999999999999972e+01,2.284788095526321791e+06,2.500000000000000000e+00,5.500000000000000000e+00
5.021000000000000085e+01,2.219777005968024023e+06,2.500000000000000000e+00,5.500000000000000000e+00
4.995000000000000284e+01,2.253168813073303550e+06,2.500000000000000000e+00,5.500000000000000000e+00
4.950999999999999801e+01,2.259353001174850389e+06,2.500000000000000000e+00,5.500000000000000000e+00
4.995000000000000284e+01,2.214550589718031231e+06,2.500000000000000000e+00,5.500000000000000000e+00
5.038000000000000256e+01,2.231299463289467618e+06,2.500000000000000000e+00,5.500000000000000000e+00
4.970000000000000284e+01,2.218160311719969381e+06,2.500000000000000000e+00,5.500000000000000000e+00
4.975999999999999801e+01,2.249219343834609259e+06,2.500000000000000000e+00,5.500000000000000000e+00
5.047999999999999687e+01,2.227131954671068583e+06,2.500000000000000000e+00,5.500000000000000000e+00
5.046000000000000085e+01,2.234076077763173264e+06,2.500000000000000000e+00,5.500000000000000000e+00
5.235000000000000142e+01,2.223617948261231184e+06,2.500000000000000000e+00,5.500000000000000000e+00
5.159000000000000341e+01,2.175726276033812668e+06,2.500000000000000000e+00,5.500000000000000000e+00
5.075000000000000000e+01,2.238258245526317041e+06,2.500000000000000000e+00,5.500000000000000000e+00
4.967999999999999972e+01,2.268198624755645171e+06,2.500000000000000000e+00,5.500000000000000000e+00
5.050999999999999801e+01,2.260133261870321352e+06,2.500000000000000000e+00,5.500000000000000000e+00
5.186999999999999744e+01,2.199916698129726108e+06,2.500000000000000000e+00,5.500000000000000000e+00
5.093999999999999773e+01,2.257804305648522917e+06,2.500000000000000000e+00,5.500000000000000000e+00
4.959000000000000341e+01,2.279355342575179413e+06,2.500000000000000000e+00,5.500000000000000000e+00
4.942999999999999972e+01,2.222998691785734612e+06,2.500000000000000000e+00,5.500000000000000000e+00
4.929999999999999716e+01,2.237928722734922078e+06,2.500000000000000000e+00,5.500000000000000000e+00
5.021000000000000085e+01,2.290387396071467549e+06,2.500000000000000000e+00,5.500000000000000000e+00
4.956000000000000227e+01,2.251076620516885538e+06,2.500000000000000000e+00,5.500000000000000000e+00
5.107000000000000028e+01,2.220374458505661692e+06,2.500000000000000000e+00,5.500000000000000000e+00
5.047999999999999687e+01,2.240541376522598322e+06,2.500000000000000000e+00,5.500000000000000000e+00
5.013000000000000256e+01,2.233012365874018986e+06,2.500000000000000000e+00,5.500000000000000000e+00
5.006000000000000227e+01,2.242682597142884973e+06,2.500000000000000000e+00,5.500000000000000000e+00
5.003999999999999915e+01,2.277245288035742939e+06,2.500000000000000000e+00,5.500000000000000000e+00
4.965999999999999659e+01,2.237384856146613602e+06,2.500000000000000000e+00,5.500000000000000000e+00
5.150000000000000000e+01,2.256354651738700923e+06,2.500000000000000000e+00,5.500000000000000000e+00
5.028000000000000114e+01,2.234901301381578203e+06,2.500000000000000000e+00,5.500000000000000000e+00
4.986999999999999744e+01,2.253617580000026152e+06,2.500000000000000000e+00,5.500000000000000000e+00
4.936999999999999744e+01,2.199140256202964578e+06,2.500000000000000000e+00,5.500000000000000000e+00
5.085000000000000142e+01,2.238904479755678680e+06,2.500000000000000000e+00,5.500000000000000000e+00
5.140999999999999659e+01,2.166029929313939996e+06,2.500000000000000000e+00,5.500000000000000000e+00
5.082999999999999829e+01,2.226768555704881903e+06,2.500000000000000000e+00,5.500000000000000000e+00
4.931000000000000227e+01,2.188536151184239890e+06,2.500000000000000000e+00,5.500000000000000000e+00
5.021999999999999886e+01,2.226835199379737489e+06,2.500000000000000000e+00,5.500000000000000000e+00
5.107000000000000028e+01,2.241528220291384961e+06,2.500000000000000000e+00,5.500000000000000000e+00
4.964999999999999858e+01,2.208010393815751653e+06,2.500000000000000000e+00,5.500000000000000000e+00
4.878999999999999915e+01,2.186818197969969362e+06,2.500000000000000000e+00,5.500000000000000000e+00
4.935999999999999943e+01,2.200406116466166917e+06,2.500000000000000000e+00,5.500000000000000000e+00
5.015999999999999659e+01,2.243113994830864947e+06,2.500000000000000000e+00,3.500000000000000000e+00
4.914999999999999858e+01,2.239737833656026982e+06,2.500000000000000000e+00,3.500000000000000000e+00
4.946000000000000085e+01,2.201627260178585537e+06,2.500000000000000000e+00,3.500000000000000000e+00
5.015999999999999659e+01,2.148820339765069541e+06,2.500000000000000000e+00,3.500000000000000000e+00
5.063000000000000256e+01,2.155066244097732473e+06,2.500000000000000000e+00,3.500000000000000000e+00
5.085999999999999943e+01,2.170823592828900553e+06,2.500000000000000000e+00,3.500000000000000000e+00
5.114000000000000057e+01,2.178981098909739405e+06,2.500000000000000000e+00,3.500000000000000000e+00
5.103999999999999915e+01,2.195415108834597748e+06,2.500000000000000000e+00,3.500000000000000000e+00
5.122999999999999687e+01,2.185183764924855903e+06,2.500000000000000000e+00,3.500000000000000000e+00
5.135000000000000142e+01,2.184105147518837359e+06,2.500000000000000000e+00,3.500000000000000000e+00
5.138000000000000256e+01,2.194854242565749679e+06,2.500000000000000000e+00,3.500000000000000000e+00
5.153000000000000114e+01,2.206191428007479757e+06,2.500000000000000000e+00,3.500000000000000000e+00
5.171000000000000085e+01,2.156575150516883470e+06,2.500000000000000000e+00,3.500000000000000000e+00
5.174000000000000199e+01,2.176238237424850930e+06,2.500000000000000000e+00,3.500000000000000000e+00
5.174000000000000199e+01,2.187019730413489509e+06,2.500000000000000000e+00,3.500000000000000000e+00
5.168999999999999773e+01,2.252668307988684624e+06,2.500000000000000000e+00,3.500000000000000000e+00
5.160999999999999943e+01,2.236677891174854245e+06,2.500000000000000000e+00,3.500000000000000000e+00
5.149000000000000199e+01,2.235768408270637039e+06,2.500000000000000000e+00,3.500000000000000000e+00
5.146000000000000085e+01,2.179915219031993300e+06,2.500000000000000000e+00,3.500000000000000000e+00
5.146000000000000085e+01,2.182782375282004010e+06,2.500000000000000000e+00,3.500000000000000000e+00
5.139999999999999858e+01,2.201238484877773561e+06,2.500000000000000000e+00,3.500000000000000000e+00
5.135999999999999943e+01,2.217135896193617955e+06,2.500000000000000000e+00,3.500000000000000000e+00
5.132000000000000028e+01,2.205749929060119670e+06,2.500000000000000000e+00,3.500000000000000000e+00
5.135000000000000142e+01,2.197497939248076640e+06,2.500000000000000000e+00,3.500000000000000000e+00
5.132000000000000028e+01,2.200531889464307111e+06,2.500000000000000000e+00,3.500000000000000000e+00
5.132999999999999829e+01,2.194514125770638697e+06,2.500000000000000000e+00,3.500000000000000000e+00
5.122999999999999687e+01,2.227756508148524910e+06,2.500000000000000000e+00,3.500000000000000000e+00
5.121999999999999886e+01,2.200926824069506023e+06,2.500000000000000000e+00,3.500000000000000000e+00
5.109000000000000341e+01,2.246734434022597969e+06,2.500000000000000000e+00,3.500000000000000000e+00
5.095000000000000284e+01,2.221065409285750706e+06,2.500000000000000000e+00,3.500000000000000000e+00
5.102000000000000313e+01,2.198875775667275302e+06,2.500000000000000000e+00,3.500000000000000000e+00
5.107000000000000028e+01,2.225055653120317031e+06,2.500000000000000000e+00,3.500000000000000000e+00
5.111999999999999744e+01,2.188774023524435237e+06,2.500000000000000000e+00,3.500000000000000000e+00
5.110999999999999943e+01,2.187372535375983454e+06,2.500000000000000000e+00,3.500000000000000000e+00
5.107000000000000028e+01,2.168196279896579217e+06,2.500000000000000000e+00,3.500000000000000000e+00
5.103999999999999915e+01,2.244438491672897246e+06,2.500000000000000000e+00,3.500000000000000000e+00
5.117999999999999972e+01,2.203607599765044171e+06,2.500000000000000000e+00,3.500000000000000000e+00
5.135000000000000142e+01,2.226039417236886919e+06,2.500000000000000000e+00,3.500000000000000000e+00
5.132000000000000028e+01,2.186120102396599483e+06,2.500000000000000000e+00,3.500000000000000000e+00
5.147999999999999687e+01,2.194567588533794042e+06,2.500000000000000000e+00,3.500000000000000000e+00
5.154999999999999716e+01,2.232646872744332999e+06,2.500000000000000000e+00,3.500000000000000000e+00
5.153000000000000114e+01,2.204975827669170219e+06,2.500000000000000000e+00,3.500000000000000000e+00
5.143999999999999773e+01,2.195828274981170893e+06,2.500000000000000000e+00,3.500000000000000000e+00
5.140999999999999659e+01,2.207990191296952311e+06,2.500000000000000000e+00,3.500000000000000000e+00
5.132000000000000028e+01,2.186727902565745171e+06,2.500000000000000000e+00,3.500000000000000000e+00
5.129999999999999716e+01,2.204589023345837370e+06,2.500000000000000000e+00,3.500000000000000000e+00
5.132000000000000028e+01,2.200471528280036990e+06,2.500000000000000000e+00,3.500000000000000000e+00
5.129999999999999716e+01,2.217532801776310895e+06,2.500000000000000000e+00,3.500000000000000000e+00
5.132000000000000028e+01,2.176873508092069998e+06,2.500000000000000000e+00,3.500000000000000000e+00
5.127000000000000313e+01,2.252639728815762326e+06,2.500000000000000000e+00,3.500000000000000000e+00
5.125999999999999801e+01,2.255408459379736800e+06,2.500000000000000000e+00,3.500000000000000000e+00
5.131000000000000227e+01,2.258012613327090163e+06,2.500000000000000000e+00,3.500000000000000000e+00
5.120000000000000284e+01,2.240994085404111072e+06,2.500000000000000000e+00,3.500000000000000000e+00
5.117000000000000171e+01,2.225904405281996354e+06,2.500000000000000000e+00,3.500000000000000000e+00
5.117999999999999972e+01,2.254128309530032799e+06,2.500000000000000000e+00,3.500000000000000000e+00
5.114999999999999858e+01,2.232176548251878470e+06,2.500000000000000000e+00,3.500000000000000000e+00
5.140999999999999659e+01,2.187772520610874053e+06,2.500000000000000000e+00,3.500000000000000000e+00
5.142000000000000171e+01,2.202547090714296792e+06,2.500000000000000000e+00,3.500000000000000000e+00
5.139000000000000057e+01,2.213761829182318877e+06,2.500000000000000000e+00,3.500000000000000000e+00
5.138000000000000256e+01,2.230973020150332712e+06,2.500000000000000000e+00,3.500000000000000000e+00
5.136999999999999744e+01,2.209195320817713626e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.128000000000000114e+01,2.232315994906017557e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.085999999999999943e+01,2.291616670065769460e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.020000000000000284e+01,2.237087854483117349e+06,3.500000000000000000e+00,5.500000000000000000e+00
4.996999999999999886e+01,2.292238390263170935e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.078999999999999915e+01,2.273658109088328667e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.042000000000000171e+01,2.248104756090268958e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.109000000000000341e+01,2.266373992387175560e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.160999999999999943e+01,2.253039714050774463e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.190999999999999659e+01,2.216390743533794302e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.268999999999999773e+01,2.257396929248087108e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.177000000000000313e+01,2.281332479323292617e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.282000000000000028e+01,2.217744805037580896e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.420000000000000284e+01,2.189676731193626300e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.468999999999999773e+01,2.217232720460568555e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.439999999999999858e+01,2.267183940930432640e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.434000000000000341e+01,2.226591537293193862e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.646000000000000085e+01,2.239353246682311874e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.585999999999999943e+01,2.263675847453004215e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.532000000000000028e+01,2.221281354501882102e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.564000000000000057e+01,2.227242206221755594e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.564000000000000057e+01,2.272892137979311869e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.614000000000000057e+01,2.252851485704886261e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.617999999999999972e+01,2.237192932218034286e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.521999999999999886e+01,2.244801521080869250e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.543999999999999773e+01,2.214289065648529679e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.382999999999999829e+01,2.241825714699199423e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.510000000000000142e+01,2.215822609285720158e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.596999999999999886e+01,2.252228287274406757e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.397999999999999687e+01,2.251580451625974849e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.625000000000000000e+01,2.244563279182325117e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.507999999999999829e+01,2.224507105460559484e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.507999999999999829e+01,2.253708737706787419e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.521000000000000085e+01,2.270197442255669273e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.500000000000000000e+01,2.276964177377776243e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.482000000000000028e+01,2.229874323411692400e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.581000000000000227e+01,2.255328018862810917e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.621999999999999886e+01,2.254632879755668342e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.636999999999999744e+01,2.246331492321455851e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.664000000000000057e+01,2.254184359201165382e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.699000000000000199e+01,2.267394465958611574e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.709000000000000341e+01,2.244365442321445793e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.414000000000000057e+01,2.275854393890938256e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.235999999999999943e+01,2.271920199727446306e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.271999999999999886e+01,2.323573975150343962e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.353999999999999915e+01,2.224330949351463467e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.349000000000000199e+01,2.217592916588308755e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.371999999999999886e+01,2.261828672030041460e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.464000000000000057e+01,2.261654856456791982e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.600999999999999801e+01,2.232795435169178527e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.377000000000000313e+01,2.249966590657908469e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.450000000000000000e+01,2.277149695629739668e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.571000000000000085e+01,2.239369260874036234e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.625000000000000000e+01,2.203647265686037485e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.550000000000000000e+01,2.241724332546959631e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.364000000000000057e+01,2.274189041137182154e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.264000000000000057e+01,2.289473355281989556e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.238000000000000256e+01,2.287655005404107273e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.229999999999999716e+01,2.206399366127782967e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.560999999999999943e+01,2.229117468073309399e+06,3.500000000000000000e+00,5.500000000000000000e+00
5.422999999999999687e+01,2.210823717744318768e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.320000000000000284e+01,2.287213629642895423e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.267000000000000171e+01,2.221602623825186864e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.270000000000000284e+01,2.130292412678578869e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.340999999999999659e+01,2.130126973759443033e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.368999999999999773e+01,2.120665542913484387e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.385000000000000142e+01,2.118150575695457868e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.409000000000000341e+01,2.145222936372197699e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.432000000000000028e+01,2.166868457030049991e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.463000000000000256e+01,2.147715360535738524e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.475000000000000000e+01,2.112108174783809111e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.474000000000000199e+01,2.135840098251877353e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.482000000000000028e+01,2.076854779483077349e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.484000000000000341e+01,2.158719327603434678e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.482000000000000028e+01,2.185477317377774511e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.482999999999999829e+01,2.237086499436062295e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.492000000000000171e+01,2.154922485930459108e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.510999999999999943e+01,2.153900410939825233e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.509000000000000341e+01,2.145388744849647395e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.511999999999999744e+01,2.124237200413492974e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.511999999999999744e+01,2.119692126428583637e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.547999999999999687e+01,2.133670421644749120e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.559000000000000341e+01,2.135037171315741260e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.571999999999999886e+01,2.153373297659741715e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.592999999999999972e+01,2.127106574013160542e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.609000000000000341e+01,2.123725362208597828e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.609000000000000341e+01,2.152169769558300730e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.625999999999999801e+01,2.164247303402299061e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.628999999999999915e+01,2.116561475131571293e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.639999999999999858e+01,2.126492491353429854e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.672999999999999687e+01,2.141661380131554790e+06,4.500000000000000000e+00,2.500000000000000000e+00
